Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,time_idx
2025-04-09 00:00:00+05:30,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608,0.0,0.0,HDFCBANK.NS,1306
2025-04-11 00:00:00+05:30,875.540352413462,897.567622795633,875.540352413462,891.3269653320312,32775766,0.0,0.0,HDFCBANK.NS,1307
2025-04-15 00:00:00+05:30,920.0635423129839,925.8848799667485,915.1302257322174,920.0142211914062,49298344,0.0,0.0,HDFCBANK.NS,1308
2025-04-16 00:00:00+05:30,929.33821542373,929.33821542373,917.8435635307726,926.4768676757812,19136820,0.0,0.0,HDFCBANK.NS,1309
2025-04-17 00:00:00+05:30,928.4501692927759,947.048748489299,925.835487448072,940.6354370117188,35703084,0.0,0.0,HDFCBANK.NS,1310
2025-04-21 00:00:00+05:30,949.170085798879,962.3420166432835,942.2634427629204,950.6994018554688,34247298,0.0,0.0,HDFCBANK.NS,1311
2025-04-22 00:00:00+05:30,954.5967457498784,972.1593405008402,954.5967457498784,967.7686767578125,45961750,0.0,0.0,HDFCBANK.NS,1312
2025-04-23 00:00:00+05:30,976.2539669757358,976.2539669757358,947.4433879660209,949.1207275390625,30570642,0.0,0.0,HDFCBANK.NS,1313
2025-04-24 00:00:00+05:30,942.2634238174406,949.1207455952106,939.8460867592294,945.6181030273438,25931754,0.0,0.0,HDFCBANK.NS,1314
2025-04-25 00:00:00+05:30,949.5647662059754,953.6100615716746,933.2848220611925,942.8554077148438,18500878,0.0,0.0,HDFCBANK.NS,1315
2025-04-28 00:00:00+05:30,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492,0.0,0.0,HDFCBANK.NS,1316
2025-04-29 00:00:00+05:30,946.6047640975014,951.5380804410966,937.4287475214969,941.6714477539062,18918308,0.0,0.0,HDFCBANK.NS,1317
2025-04-30 00:00:00+05:30,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870,0.0,0.0,HDFCBANK.NS,1318
2025-05-02 00:00:00+05:30,952.0314875380283,958.0007887427045,947.1968130496268,948.1341552734375,17840404,0.0,0.0,HDFCBANK.NS,1319
2025-05-05 00:00:00+05:30,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024,0.0,0.0,HDFCBANK.NS,1320
2025-05-06 00:00:00+05:30,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156,0.0,0.0,HDFCBANK.NS,1321
2025-05-07 00:00:00+05:30,954.1034146874002,961.355365881208,948.3807795701131,959.8260498046875,21420778,0.0,0.0,HDFCBANK.NS,1322
2025-05-08 00:00:00+05:30,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430,0.0,0.0,HDFCBANK.NS,1323
2025-05-09 00:00:00+05:30,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796,0.0,0.0,HDFCBANK.NS,1324
2025-05-12 00:00:00+05:30,946.0127842578852,966.880737676539,943.3981625785179,965.5487060546875,18618972,0.0,0.0,HDFCBANK.NS,1325
2025-05-13 00:00:00+05:30,961.9966686855105,967.7686246091653,947.1967199365026,948.4793701171875,24242102,0.0,0.0,HDFCBANK.NS,1326
2025-05-14 00:00:00+05:30,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308,0.0,0.0,HDFCBANK.NS,1327
2025-05-15 00:00:00+05:30,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458,0.0,0.0,HDFCBANK.NS,1328
2025-05-16 00:00:00+05:30,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010,0.0,0.0,HDFCBANK.NS,1329
2025-05-19 00:00:00+05:30,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964,0.0,0.0,HDFCBANK.NS,1330
2025-05-20 00:00:00+05:30,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328125,23879090,0.0,0.0,HDFCBANK.NS,1331
2025-05-21 00:00:00+05:30,950.6500948788123,960.4674068130723,947.739426083267,950.5514526367188,15132040,0.0,0.0,HDFCBANK.NS,1332
2025-05-22 00:00:00+05:30,944.828766015395,949.2687509312965,939.895449442171,947.1474609375,21306670,0.0,0.0,HDFCBANK.NS,1333
2025-05-23 00:00:00+05:30,947.246089616049,955.583406549638,944.4834444188342,953.9060668945312,9566072,0.0,0.0,HDFCBANK.NS,1334
2025-05-26 00:00:00+05:30,954.5966869630639,961.9473401627192,950.6007128758197,957.1619873046875,10802860,0.0,0.0,HDFCBANK.NS,1335
2025-05-27 00:00:00+05:30,952.9193700568147,961.0100208805311,945.3714322062008,950.3047485351562,26162148,0.0,0.0,HDFCBANK.NS,1336
2025-05-28 00:00:00+05:30,947.2953823933067,954.3500488693757,946.0620533045636,948.9234008789062,18157594,0.0,0.0,HDFCBANK.NS,1337
2025-05-29 00:00:00+05:30,951.1433943336576,957.4580633637506,940.9314535555673,950.896728515625,28917794,0.0,0.0,HDFCBANK.NS,1338
2025-05-30 00:00:00+05:30,953.0674016093235,961.4047183192448,949.8607459686729,959.480712890625,28748078,0.0,0.0,HDFCBANK.NS,1339
2025-06-02 00:00:00+05:30,952.1793523801688,955.09002099665,941.2767355690125,953.166015625,14668822,0.0,0.0,HDFCBANK.NS,1340
2025-06-03 00:00:00+05:30,956.0767204883472,962.9833634640112,947.1967509482078,949.466064453125,24377584,0.0,0.0,HDFCBANK.NS,1341
2025-06-04 00:00:00+05:30,947.690059651711,958.6913790708478,947.6407385330224,957.6553344726562,12961542,0.0,0.0,HDFCBANK.NS,1342
2025-06-05 00:00:00+05:30,961.0099978567567,966.3873245707182,957.1619871239031,961.79931640625,22255418,0.0,0.0,HDFCBANK.NS,1343
2025-06-06 00:00:00+05:30,959.0366899431259,984.8379583134906,958.3953347348495,976.1552734375,30127008,0.0,0.0,HDFCBANK.NS,1344
2025-06-09 00:00:00+05:30,984.1966559557253,984.1966559557253,974.7740333489505,976.2540283203125,13202588,0.0,0.0,HDFCBANK.NS,1345
2025-06-10 00:00:00+05:30,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126,0.0,0.0,HDFCBANK.NS,1346
2025-06-11 00:00:00+05:30,970.6793107759778,970.6793107759778,960.516691162301,962.1940307617188,11096394,0.0,0.0,HDFCBANK.NS,1347
2025-06-12 00:00:00+05:30,961.9966994408974,967.4233474890254,954.7447484104943,958.74072265625,16349130,0.0,0.0,HDFCBANK.NS,1348
2025-06-13 00:00:00+05:30,947.19676434732,953.6100757725884,943.7434428106371,946.0127563476562,12117762,0.0,0.0,HDFCBANK.NS,1349
2025-06-16 00:00:00+05:30,949.1700746468088,956.520728121515,947.2460692080249,954.7940673828125,16513746,0.0,0.0,HDFCBANK.NS,1350
2025-06-17 00:00:00+05:30,955.5834055099792,957.852719054467,946.7527569357399,951.9327392578125,16978736,0.0,0.0,HDFCBANK.NS,1351
2025-06-18 00:00:00+05:30,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484375,18433816,0.0,0.0,HDFCBANK.NS,1352
2025-06-19 00:00:00+05:30,954.0540746334422,960.4180648603083,949.9593979158449,954.7447509765625,16876220,0.0,0.0,HDFCBANK.NS,1353
2025-06-20 00:00:00+05:30,952.9193918485255,971.8140179089729,952.9193918485255,969.2486572265625,32900408,0.0,0.0,HDFCBANK.NS,1354
2025-06-23 00:00:00+05:30,961.2073974609375,965.8940481289003,957.9514206200562,961.2073974609375,11739518,0.0,0.0,HDFCBANK.NS,1355
2025-06-24 00:00:00+05:30,969.3966711141703,976.3033140635843,964.7593416610487,967.3740234375,22625322,0.0,0.0,HDFCBANK.NS,1356
2025-06-25 00:00:00+05:30,969.8900392545883,977.7833457795492,968.854054817417,976.8953247070312,18405932,0.0,0.0,HDFCBANK.NS,1357
2025-06-26 00:00:00+05:30,977.4872979366618,1000.0325292056699,976.7966216145232,997.4179077148438,50084830,0.0,0.0,HDFCBANK.NS,1358
2025-06-27 00:00:00+05:30,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384,11.0,0.0,HDFCBANK.NS,1359
2025-06-30 00:00:00+05:30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020,0.0,0.0,HDFCBANK.NS,1360
2025-07-01 00:00:00+05:30,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386,0.0,0.0,HDFCBANK.NS,1361
2025-07-02 00:00:00+05:30,1007.4429706558585,1007.4429706558585,986.4950998423908,990.5350341796875,18878250,0.0,0.0,HDFCBANK.NS,1362
2025-07-03 00:00:00+05:30,994.9739612315547,1001.507689459166,989.6871300276722,991.0836181640625,16860506,0.0,0.0,HDFCBANK.NS,1363
2025-07-04 00:00:00+05:30,991.0836632772651,999.2633203019867,987.5424877454124,992.1809692382812,7863944,0.0,0.0,HDFCBANK.NS,1364
2025-07-07 00:00:00+05:30,992.0312782906421,996.7196233059492,989.4377568185034,991.2332763671875,11349426,0.0,0.0,HDFCBANK.NS,1365
2025-07-08 00:00:00+05:30,986.0462146584523,1000.0114620081927,986.0462146584523,998.2159423828125,15224316,0.0,0.0,HDFCBANK.NS,1366
2025-07-09 00:00:00+05:30,1001.0089360727129,1004.4005203490875,996.5699704674603,1003.1036987304688,13861428,0.0,0.0,HDFCBANK.NS,1367
2025-07-10 00:00:00+05:30,1005.4977851253348,1005.9965439473215,997.5176439735463,1000.6099243164062,17030310,0.0,0.0,HDFCBANK.NS,1368
2025-07-11 00:00:00+05:30,996.5201541247731,999.9117385623401,987.9913902076418,989.3878784179688,12516922,0.0,0.0,HDFCBANK.NS,1369
2025-07-14 00:00:00+05:30,989.0387573242188,991.8816582943851,982.8541356715338,989.0387573242188,13088850,0.0,0.0,HDFCBANK.NS,1370
2025-07-15 00:00:00+05:30,984.0511806165923,999.3131887778599,984.0511806165923,995.2732543945312,14498168,0.0,0.0,HDFCBANK.NS,1371
2025-07-16 00:00:00+05:30,1006.4952830829005,1008.8394251469304,993.826797075495,995.6722412109375,17994612,0.0,0.0,HDFCBANK.NS,1372
2025-07-17 00:00:00+05:30,999.5126501495852,999.9116815490105,988.8890631972324,990.98388671875,22529158,0.0,0.0,HDFCBANK.NS,1373
2025-07-18 00:00:00+05:30,990.9838927216935,996.0213445308241,974.0759568696542,976.2705078125,16129446,0.0,0.0,HDFCBANK.NS,1374
2025-07-21 00:00:00+05:30,986.6446826643673,998.5151670456409,985.7968170158388,997.7670288085938,22309078,0.0,0.0,HDFCBANK.NS,1375
2025-07-22 00:00:00+05:30,1004.051390877723,1006.4953213272488,999.0139388595042,1001.058837890625,14836814,0.0,0.0,HDFCBANK.NS,1376
2025-07-23 00:00:00+05:30,1003.0039954915454,1012.3806857402005,999.0139248978445,1009.6375122070312,13634916,0.0,0.0,HDFCBANK.NS,1377
2025-07-24 00:00:00+05:30,1016.3208076773761,1016.3208076773761,1001.7072110041944,1004.5999755859375,19107176,0.0,0.0,HDFCBANK.NS,1378
2025-07-25 00:00:00+05:30,1007.5,1007.5,999.5,1002.2999877929688,9306598,2.5,0.0,HDFCBANK.NS,1379
2025-07-28 00:00:00+05:30,1001.5,1010.7000122070312,1000.25,1004.25,12059580,0.0,0.0,HDFCBANK.NS,1380
2025-07-29 00:00:00+05:30,999.9500122070312,1013.25,998.1500244140625,1010.7999877929688,19895696,0.0,0.0,HDFCBANK.NS,1381
2025-07-30 00:00:00+05:30,1014.0,1016.2999877929688,1008.5,1012.9000244140625,15154036,0.0,0.0,HDFCBANK.NS,1382
2025-07-31 00:00:00+05:30,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859375,22183032,0.0,0.0,HDFCBANK.NS,1383
2025-08-01 00:00:00+05:30,1007.0,1014.1500244140625,1004.6500244140625,1006.0999755859375,11317258,0.0,0.0,HDFCBANK.NS,1384
2025-08-04 00:00:00+05:30,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946,0.0,0.0,HDFCBANK.NS,1385
2025-08-05 00:00:00+05:30,993.25,997.2000122070312,982.75,988.7999877929688,23978058,0.0,0.0,HDFCBANK.NS,1386
2025-08-06 00:00:00+05:30,985.5499877929688,994.0,985.0,992.6500244140625,14080204,0.0,0.0,HDFCBANK.NS,1387
2025-08-07 00:00:00+05:30,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186,0.0,0.0,HDFCBANK.NS,1388
2025-08-08 00:00:00+05:30,993.5499877929688,996.4000244140625,985.0,986.9500122070312,13895264,0.0,0.0,HDFCBANK.NS,1389
2025-08-11 00:00:00+05:30,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854,0.0,0.0,HDFCBANK.NS,1390
2025-08-12 00:00:00+05:30,995.9500122070312,998.0,983.75,984.9500122070312,12937802,0.0,0.0,HDFCBANK.NS,1391
2025-08-13 00:00:00+05:30,997.0,997.0,984.5499877929688,990.1500244140625,13577396,0.0,0.0,HDFCBANK.NS,1392
2025-08-14 00:00:00+05:30,989.0,998.0,985.5999755859375,995.5499877929688,17511716,0.0,0.0,HDFCBANK.NS,1393
2025-08-18 00:00:00+05:30,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796,0.0,0.0,HDFCBANK.NS,1394
2025-08-19 00:00:00+05:30,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438,0.0,0.0,HDFCBANK.NS,1395
2025-08-20 00:00:00+05:30,993.5,996.0,989.5,994.0999755859375,9950228,0.0,0.0,HDFCBANK.NS,1396
2025-08-21 00:00:00+05:30,998.75,998.75,991.5999755859375,995.5999755859375,12439850,0.0,0.0,HDFCBANK.NS,1397
2025-08-22 00:00:00+05:30,994.9500122070312,998.0,978.5499877929688,982.2999877929688,19833502,0.0,0.0,HDFCBANK.NS,1398
2025-08-25 00:00:00+05:30,980.0999755859375,988.7000122070312,978.5,982.0499877929688,17518044,0.0,0.0,HDFCBANK.NS,1399
2025-08-26 00:00:00+05:30,979.5,985.7000122070312,968.0,973.4000244140625,16917731,0.0,2.0,HDFCBANK.NS,1400
2025-08-28 00:00:00+05:30,967.0,972.2000122070312,955.0,957.7999877929688,25438255,0.0,0.0,HDFCBANK.NS,1401
2025-08-29 00:00:00+05:30,954.0,963.2999877929688,950.0999755859375,951.5999755859375,14823813,0.0,0.0,HDFCBANK.NS,1402
2025-09-01 00:00:00+05:30,949.5999755859375,957.4500122070312,946.3499755859375,950.5999755859375,20178344,0.0,0.0,HDFCBANK.NS,1403
2025-09-02 00:00:00+05:30,951.0,954.7999877929688,944.0,944.5,14196320,0.0,0.0,HDFCBANK.NS,1404
2025-09-03 00:00:00+05:30,945.0,956.2999877929688,940.0,954.4500122070312,16083481,0.0,0.0,HDFCBANK.NS,1405
2025-09-04 00:00:00+05:30,960.2000122070312,965.7000122070312,956.25,961.25,17597657,0.0,0.0,HDFCBANK.NS,1406
2025-09-05 00:00:00+05:30,967.5,967.5,954.0499877929688,963.4000244140625,11602111,0.0,0.0,HDFCBANK.NS,1407
2025-09-08 00:00:00+05:30,969.0,973.1500244140625,960.4500122070312,966.0,11711307,0.0,0.0,HDFCBANK.NS,1408
2025-09-09 00:00:00+05:30,974.0,974.4000244140625,962.7000122070312,965.1500244140625,13985539,0.0,0.0,HDFCBANK.NS,1409
2025-09-10 00:00:00+05:30,973.9000244140625,973.9000244140625,961.7000122070312,965.9000244140625,18091100,0.0,0.0,HDFCBANK.NS,1410
2025-09-11 00:00:00+05:30,960.2999877929688,969.25,959.9000244140625,967.7999877929688,15113633,0.0,0.0,HDFCBANK.NS,1411
2025-09-12 00:00:00+05:30,969.9000244140625,970.75,962.25,967.2999877929688,14363519,0.0,0.0,HDFCBANK.NS,1412
2025-09-15 00:00:00+05:30,969.5999755859375,972.3499755859375,965.0,967.0499877929688,14486377,0.0,0.0,HDFCBANK.NS,1413
2025-09-16 00:00:00+05:30,961.2000122070312,969.3499755859375,961.2000122070312,966.8499755859375,18661794,0.0,0.0,HDFCBANK.NS,1414
2025-09-17 00:00:00+05:30,965.1500244140625,974.4000244140625,964.3499755859375,966.5,17361476,0.0,0.0,HDFCBANK.NS,1415
2025-09-18 00:00:00+05:30,973.2999877929688,979.6500244140625,969.25,976.9000244140625,17791598,0.0,0.0,HDFCBANK.NS,1416
2025-09-19 00:00:00+05:30,974.9000244140625,976.7000122070312,962.0999755859375,966.9000244140625,31243267,0.0,0.0,HDFCBANK.NS,1417
2025-09-22 00:00:00+05:30,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415,0.0,0.0,HDFCBANK.NS,1418
2025-09-23 00:00:00+05:30,967.0,968.2000122070312,955.5,957.2000122070312,21022298,0.0,0.0,HDFCBANK.NS,1419
2025-09-24 00:00:00+05:30,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220,0.0,0.0,HDFCBANK.NS,1420
2025-09-25 00:00:00+05:30,952.5,958.0,947.4000244140625,949.8499755859375,31413279,0.0,0.0,HDFCBANK.NS,1421
2025-09-26 00:00:00+05:30,945.0999755859375,951.4500122070312,941.2999877929688,945.0499877929688,14874656,0.0,0.0,HDFCBANK.NS,1422
2025-09-29 00:00:00+05:30,946.0499877929688,956.7999877929688,939.0999755859375,950.2999877929688,32398179,0.0,0.0,HDFCBANK.NS,1423
2025-09-30 00:00:00+05:30,958.0499877929688,960.0,946.2999877929688,951.0,28296687,0.0,0.0,HDFCBANK.NS,1424
2025-10-01 00:00:00+05:30,952.7000122070312,969.5999755859375,946.0,965.25,25350832,0.0,0.0,HDFCBANK.NS,1425
2025-10-03 00:00:00+05:30,952.0,966.75,952.0,965.1500244140625,26658296,0.0,0.0,HDFCBANK.NS,1426
2025-10-06 00:00:00+05:30,971.9000244140625,977.4000244140625,962.0,973.4500122070312,18542683,0.0,0.0,HDFCBANK.NS,1427
2025-10-07 00:00:00+05:30,974.0,989.8499755859375,971.0,982.5,25535736,0.0,0.0,HDFCBANK.NS,1428
2025-10-08 00:00:00+05:30,976.0,985.9000244140625,974.5499877929688,978.7000122070312,15939710,0.0,0.0,HDFCBANK.NS,1429
2025-10-09 00:00:00+05:30,974.5,979.0,970.1500244140625,977.0999755859375,15370950,0.0,0.0,HDFCBANK.NS,1430
2025-10-10 00:00:00+05:30,979.0,986.2000122070312,978.0999755859375,980.9000244140625,13757080,0.0,0.0,HDFCBANK.NS,1431
2025-10-13 00:00:00+05:30,974.2999877929688,981.0,972.0,977.0,18634254,0.0,0.0,HDFCBANK.NS,1432
2025-10-14 00:00:00+05:30,970.0,980.4500122070312,967.0,977.1500244140625,22934382,0.0,0.0,HDFCBANK.NS,1433
2025-10-15 00:00:00+05:30,975.0,984.9000244140625,973.3499755859375,978.25,23310447,0.0,0.0,HDFCBANK.NS,1434
2025-10-16 00:00:00+05:30,982.6500244140625,996.5999755859375,981.5,994.3499755859375,22936566,0.0,0.0,HDFCBANK.NS,1435
2025-10-17 00:00:00+05:30,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511,0.0,0.0,HDFCBANK.NS,1436
2025-10-20 00:00:00+05:30,997.0,1020.0,997.0,1002.9500122070312,22195202,0.0,0.0,HDFCBANK.NS,1437
2025-10-21 00:00:00+05:30,1006.0,1010.0,1004.0,1007.7000122070312,3471600,0.0,0.0,HDFCBANK.NS,1438
2025-10-23 00:00:00+05:30,1016.0,1020.5,1006.0,1008.7999877929688,43526526,0.0,0.0,HDFCBANK.NS,1439
2025-10-24 00:00:00+05:30,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768,0.0,0.0,HDFCBANK.NS,1440
2025-10-27 00:00:00+05:30,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796,0.0,0.0,HDFCBANK.NS,1441
2025-10-28 00:00:00+05:30,997.6500244140625,1008.0,995.0,1003.5499877929688,33904289,0.0,0.0,HDFCBANK.NS,1442
2025-10-29 00:00:00+05:30,1004.9000244140625,1012.5,1000.0,1007.8499755859375,17769445,0.0,0.0,HDFCBANK.NS,1443
2025-10-30 00:00:00+05:30,1000.0,1009.5,997.0999755859375,998.1500244140625,19962917,0.0,0.0,HDFCBANK.NS,1444
2025-10-31 00:00:00+05:30,994.0,1004.4500122070312,981.1500244140625,987.2999877929688,23221330,0.0,0.0,HDFCBANK.NS,1445
2025-11-03 00:00:00+05:30,985.0,994.5499877929688,983.2999877929688,992.6500244140625,16607180,0.0,0.0,HDFCBANK.NS,1446
2025-11-04 00:00:00+05:30,987.0,997.0,983.7000122070312,985.25,20024544,0.0,0.0,HDFCBANK.NS,1447
2025-11-05 00:00:00+05:30,985.25,985.25,985.25,985.25,0,0.0,0.0,HDFCBANK.NS,1448
2025-11-06 00:00:00+05:30,981.0,991.0499877929688,974.0,984.6500244140625,22279516,0.0,0.0,HDFCBANK.NS,1449
2025-11-07 00:00:00+05:30,980.0,984.9000244140625,974.75,982.2999877929688,15004568,0.0,0.0,HDFCBANK.NS,1450
2025-11-10 00:00:00+05:30,982.2999877929688,990.9500122070312,980.2000122070312,984.5,15988262,0.0,0.0,HDFCBANK.NS,1451
2025-11-11 00:00:00+05:30,983.5,993.5,978.0,991.7000122070312,10200530,0.0,0.0,HDFCBANK.NS,1452
2025-11-12 00:00:00+05:30,998.7999877929688,999.0,987.7000122070312,989.5,13137263,0.0,0.0,HDFCBANK.NS,1453
2025-11-13 00:00:00+05:30,984.0,990.0999755859375,982.5999755859375,986.6500244140625,14124839,0.0,0.0,HDFCBANK.NS,1454
2025-11-14 00:00:00+05:30,976.0499877929688,991.6500244140625,976.0499877929688,989.5999755859375,21386965,0.0,0.0,HDFCBANK.NS,1455
2025-11-17 00:00:00+05:30,991.25,997.9500122070312,985.5999755859375,996.5499877929688,18396408,0.0,0.0,HDFCBANK.NS,1456
2025-11-18 00:00:00+05:30,997.6500244140625,999.0,990.0,992.4500122070312,20002640,0.0,0.0,HDFCBANK.NS,1457
2025-11-19 00:00:00+05:30,990.0,996.5499877929688,984.0,994.5999755859375,19813847,0.0,0.0,HDFCBANK.NS,1458
2025-11-20 00:00:00+05:30,995.2999877929688,1011.5999755859375,992.4500122070312,1008.8499755859375,19850865,0.0,0.0,HDFCBANK.NS,1459
2025-11-21 00:00:00+05:30,1003.0999755859375,1008.2999877929688,996.5499877929688,998.0499877929688,17499897,0.0,0.0,HDFCBANK.NS,1460
2025-11-24 00:00:00+05:30,1000.0,1011.4500122070312,993.5999755859375,999.1500244140625,32204053,0.0,0.0,HDFCBANK.NS,1461
2025-11-25 00:00:00+05:30,1004.0,1006.0999755859375,988.4000244140625,989.7999877929688,24989383,0.0,0.0,HDFCBANK.NS,1462
2025-11-26 00:00:00+05:30,981.2999877929688,1006.9500122070312,981.2999877929688,1003.9000244140625,19494356,0.0,0.0,HDFCBANK.NS,1463
2025-11-27 00:00:00+05:30,1002.0999755859375,1016.7999877929688,1001.0,1009.5,25536848,0.0,0.0,HDFCBANK.NS,1464
2025-11-28 00:00:00+05:30,1007.0,1012.0499877929688,1004.2000122070312,1007.5999755859375,15988807,0.0,0.0,HDFCBANK.NS,1465
2025-12-01 00:00:00+05:30,1017.5,1017.5,999.2999877929688,1002.0999755859375,16746566,0.0,0.0,HDFCBANK.NS,1466
2025-12-02 00:00:00+05:30,988.0,994.4000244140625,985.0,989.7999877929688,27316662,0.0,0.0,HDFCBANK.NS,1467
2025-12-03 00:00:00+05:30,986.0,1002.2999877929688,986.0,1000.5,15448777,0.0,0.0,HDFCBANK.NS,1468
2025-12-04 00:00:00+05:30,1000.0,1004.7000122070312,993.0,997.2000122070312,14528169,0.0,0.0,HDFCBANK.NS,1469
2025-12-05 00:00:00+05:30,992.0,1008.0,990.2000122070312,1003.2999877929688,12843366,0.0,0.0,HDFCBANK.NS,1470
2025-12-08 00:00:00+05:30,1000.0,1006.5,997.5,1003.0999755859375,12901022,0.0,0.0,HDFCBANK.NS,1471
2025-12-09 00:00:00+05:30,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322,0.0,0.0,HDFCBANK.NS,1472
2025-12-10 00:00:00+05:30,997.5,998.5,985.2999877929688,989.7999877929688,15322830,0.0,0.0,HDFCBANK.NS,1473
2025-12-11 00:00:00+05:30,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809,0.0,0.0,HDFCBANK.NS,1474
